strain	cluster	depth	ORF7b_misStops	ORF7b_deletions	ORF7b_koType
USA/WA-S3844/2021	256	2	None	27748:27785	bigDeletion
USA/WA-UW-62732/2021	257	2	None	27527:27789	bigDeletion
USA/WA-S4334/2021	258	3	None	27527:27791	bigDeletion
USA/WA-S4333/2021	258	3	None	27527:27791	bigDeletion
USA/WA-S3917/2021	259	2	None	27754:27791	bigDeletion
USA/WA-S5100/2021	260	2	None	27527:27791	bigDeletion
USA/WA-S4381/2021	261	2	None	27591:27811	bigDeletion
USA/WA-S5625/2021	262	2	None	27527:27791	bigDeletion
USA/WA-S4695/2021	263	3	None	27527:27790	bigDeletion
USA/WA-S4763/2021	263	3	None	27527:27790	bigDeletion
USA/WA-S4604/2021	264	2	None	27527:27791	bigDeletion
USA/WA-S3358/2020	265	3	None	27527:27797	bigDeletion
USA/WA-S3190/2020	265	3	None	27527:27797	bigDeletion
USA/WA-S4356/2021	266	2	None	27527:27790	bigDeletion
USA/WA-S4918/2021	266	2	None	27527:27790	bigDeletion
USA/WA-S3378/2020	267	2	None	27868:27964	bigDeletion
USA/WV-WVU-WV090905/2021	268	2	None	27578:27771	bigDeletion
USA/WA-S3145/2020	268	2	None	27578:27771	bigDeletion
USA/TN-CDC-ASC210012664/2021	268	2	None	27578:27771	bigDeletion
USA/MA-MASPHL-01419/2021	269	2	None	27524:27949	bigDeletion
USA/IN-PU-LH000094718/2020	270	2	None	27511:27808	bigDeletion
USA/WA-S3456/2020	271	2	None	27527:27791	bigDeletion
USA/WA-S4121/2020	272	2	None	27725:27792	bigDeletion
USA/WA-S4120/2020	272	2	None	27725:27792	bigDeletion
USA/WA-S3476/2020	273	2	None	27737:27785	bigDeletion
USA/WA-UW-63340/2021	274	2	None	27686:27758	bigDeletion
USA/WA-S5038/2020	275	2	None	27527:27791	bigDeletion
USA/WA-S11456/2020	275	2	None	27527:27791	bigDeletion
USA/WA-S4117/2020	276	2	None	27739:27781	bigDeletion
USA/WA-S4880/2021	277	2	None	27527:27791	bigDeletion
USA/WA-S4163/2020	278	2	None	27527:27803	bigDeletion
USA/WA-S5124/2021	279	2	None	27527:27827	bigDeletion
USA/WA-S4821/2021	280	2	None	27527:27798	bigDeletion
USA/WA-S5414/2021	281	2	None	27843:28088	bigDeletion
USA/WA-S4981/2021	282	2	None	27527:27790	bigDeletion
USA/SC-MUSC-054/2020	282	2	None	27527:27790	bigDeletion
USA/WA-S5868/2021	283	2	None	27527:27792	bigDeletion
USA/WA-S3335/2020	284	2	None	27607:27790	bigDeletion
USA/WA-S8139/2020	284	2	None	27607:27790	bigDeletion
USA/WA-S4135/2020	284	2	None	27607:27790	bigDeletion
USA/WA-S4157/2020	285	2	None	27527:27881	bigDeletion
USA/AZ-TG974200/2020	286	3	None	27725:27790	bigDeletion
USA/WA-S3769/2020	286	3	None	27725:27790	bigDeletion
USA/WA-S3774/2020	286	3	None	27725:27790	bigDeletion
USA/WI-UW-3555/2021	287	2	None	27511:27808	bigDeletion
USA/WA-S3539/2021	288	2	None	27751:27785	bigDeletion
USA/WA-S7833/2020	289	2	None	27722:27790	bigDeletion
USA/WA-S3797/2020	290	2	None	27845:27982	bigDeletion
USA/WA-S4168/2020	291	2	None	27527:27803	bigDeletion
USA/WA-S6637/2021	292	2	None	27527:27791	bigDeletion
USA/WA-S4829/2021	293	2	None	27527:27797	bigDeletion
USA/WA-S3370/2020	294	2	None	27527:27802	bigDeletion
USA/WA-S4617/2021	295	2	None	27720:27785	bigDeletion
USA/WA-S4138/2020	295	2	None	27720:27785	bigDeletion
USA/WA-S5356/2020	295	2	None	27720:27785	bigDeletion
USA/WA-S3102/2020	296	2	None	27623:27791	bigDeletion
USA/WA-S3101/2020	296	2	None	27623:27791	bigDeletion
USA/WA-S3382/2020	297	2	None	27526:27792	bigDeletion
USA/WA-S4987/2021	298	2	None	27527:27791	bigDeletion
USA/WA-S3074/2020	299	2	None	27527:27801	bigDeletion
USA/WA-S3184/2020	299	2	None	27527:27801	bigDeletion
USA/WA-S3183/2020	300	2	None	27732:27792	bigDeletion
USA/WA-S4209/2021	301	2	None	27527:27791	bigDeletion
USA/WA-S4382/2021	301	2	None	27527:27791	bigDeletion
USA/WA-S3086/2020	302	2	None	27527:27792	bigDeletion
USA/WA-S3121/2020	302	2	None	27527:27792	bigDeletion
USA/WA-S3062/2020	303	2	None	27737:27790	bigDeletion
USA/WA-S3321/2020	304	2	None	27527:27793	bigDeletion
USA/WA-S3109/2020	305	2	None	27725:27790	bigDeletion
USA/WA-S3097/2020	305	2	None	27725:27790	bigDeletion
USA/WA-S3098/2020	305	2	None	27725:27790	bigDeletion
USA/WA-S5355/2020	306	2	None	27527:27790	bigDeletion
USA/WA-S4998/2020	307	2	None	27600:27757	bigDeletion
USA/WA-S3488/2020	307	2	None	27600:27757	bigDeletion
USA/ND-NDDH-01706/2021	308	2	None	27720:27791	bigDeletion
USA/WA-S3151/2020	308	2	None	27720:27791	bigDeletion
USA/VT-21-030821-CR-01/2020	308	2	None	27720:27791	bigDeletion
USA/WA-S4609/2021	308	2	None	27720:27791	bigDeletion
USA/WA-S9365/2020	309	2	None	27527:27791	bigDeletion
USA/WA-S3512/2020	310	2	None	27527:27792	bigDeletion
USA/WA-S3565/2021	311	3	None	27741:27791	bigDeletion
USA/WA-S3569/2021	311	3	None	27741:27791	bigDeletion
USA/WA-S3579/2020	312	2	None	27569:27791	bigDeletion
USA/WA-S3830/2020	313	2	None	27569:27791	bigDeletion
USA/WA-S5436/2021	314	2	None	27844:27964	bigDeletion
USA/WA-S5134/2021	315	2	None	27527:27869	bigDeletion
USA/WA-S7066/2021	316	2	None	27527:27791	bigDeletion
Madagascar/IPM-05479/2020	317	2	None	27739:27790	bigDeletion
Cyprus/BMVUCY55/2020	317	2	None	27739:27790	bigDeletion
Madagascar/IPM-05472/2020	317	2	None	27739:27790	bigDeletion
USA/MO-MSPHL-000870/2020	317	2	None	27739:27790	bigDeletion
BurkinaFaso/7990/2021	318	2	None	27511:27808	bigDeletion
Botswana/R8B2_BHP_AAB0981/2020	319	3	None	27511:27808	bigDeletion
Botswana/R8B40_BHP_AAB8009/2020	319	3	None	27511:27808	bigDeletion
Ghana/WACCBIP-GS363/2020	320	3	None	27825:28104	bigDeletion
BurkinaFaso/7447/2021	320	3	None	27825:28104	bigDeletion
USA/CO-CDPHE-2004050017/2020	321	2	None	27737:27781	bigDeletion
USA/ND-NDDH-3380/2020	322	2	None	27770:27808	bigDeletion
Indonesia/JK-LIPI227/2020	323	2	None	27511:27808	bigDeletion
USA/FL-BPHL-1764/2020	324	2	None	27526:27791	bigDeletion
USA/MD-MDH-0469/2020	325	2	None	27826:27967	bigDeletion
USA/WA-S3274/2020	326	2	None	27826:28245	bigDeletion
USA/WA-S3567/2021	327	2	None	27727:27791	bigDeletion
GuineaBissau/74LNSPGB/2020	328	2	None	27511:27808	bigDeletion
Norway/4748/2020	328	2	None	27511:27808	bigDeletion
GuineaBissau/87LNSPGB/2020	328	2	None	27511:27808	bigDeletion
Senegal/138712/2021	329	2	None	27527:27791	bigDeletion
Madagascar/IPM-10577/2020	330	2	None	27530:27789	bigDeletion
France/UN-039-0059/2020	331	2	None	27527:27791	bigDeletion
Madagascar/IPM-17740/2020	331	2	None	27527:27791	bigDeletion
USA/WA-S4142/2020	332	2	None	27748:28088	bigDeletion
Qatar/QA-QU_12-11-B4/2020	333	2	None	27511:27808	bigDeletion
USA/WA-S4154/2020	334	2	None	27755:27785	bigDeletion
Greece/30038/2020	335	2	None	27825:28084	bigDeletion
Australia/VIC17279/2020	336	2	None	27631:27775	bigDeletion
USA/WA-UW-62745/2021	337	2	None	27596:27755	bigDeletion
Gambia/37296/2021	338	2	None	27511:27808	bigDeletion
Benin/459194/2021	339	3	None	27758:27834	bigDeletion
Benin/426791/2021	339	3	None	27758:27834	bigDeletion
Ireland/D-CFS9-231209/2020	340	2	None	27535:27784	bigDeletion
Malawi/COM-SEQ6471/2020	341	2	None	27696:27783	bigDeletion
Cameroon/Yaounde-20V-59295/2020	342	2	None	27721:27791	bigDeletion
SaintKittsandNevis/85483/2021	343	2	None	27511:27808	bigDeletion
USA/WA-UW-67820/2021	344	2	None	27754:27790	bigDeletion
USA/WA-S5225/2021	345	2	None	27527:27803	bigDeletion
USA/WA-S4752/2021	346	2	None	27527:27790	bigDeletion
USA/WA-S8810/2021	347	2	None	27527:27805	bigDeletion
TrinidadandTobago/63615/2021	348	2	None	27511:27808	bigDeletion
USA/IL-RED-FUL-41338196/2021	349	2	None	27845:28085	bigDeletion
USA/WY-WYPHL-21038841/2021	350	2	None	27825:28104	bigDeletion
USA/WA-S8526/2021	351	2	None	27595:27803	bigDeletion
USA/WA-S7193/2021	351	2	None	27595:27803	bigDeletion
USA/WA-PHL-001056/2021	352	2	None	27511:27767	bigDeletion
USA/WA-UW-21042496215/2021	353	2	None	27751:27827	bigDeletion
USA/WA-S8699/2021	354	2	None	27659:27791	bigDeletion
USA/WA-S7346/2021	354	2	None	27659:27791	bigDeletion
USA/WA-S8956/2021	354	2	None	27659:27791	bigDeletion
USA/WA-S9280/2021	355	2	None	27844:27924	bigDeletion
Romania/DJ51995/2020	356	2	None	27750:27792	bigDeletion
USA/WA-S6615/2021	357	2	None	27721:27771	bigDeletion
TrinidadandTobago/55453/2021	358	2	None	27511:27808	bigDeletion
TrinidadandTobago/68794/2021	359	2	None	27511:27808	bigDeletion
USA/WA-S5228/2020	360	2	None	27527:27803	bigDeletion
Congo/FCRM-55-6959/2021	361	2	None	27775:27808	bigDeletion
USA/WA-S5889/2021	362	2	None	27647:27790	bigDeletion
Jamaica/55058/2021	363	2	None	27511:27808	bigDeletion
Albania/210901063/2021	364	2	None	27727:27790	bigDeletion
Ecuador/USFQ-1091/2021	365	2	None	27511:27808	bigDeletion
USA/WA-S8154/2021	366	2	None	27527:27790	bigDeletion
USA/WA-UW-21061012324/2021	367	2	None	27528:27771	bigDeletion
USA/WA-S8237/2021	368	2	None	27528:27791	bigDeletion
USA/WA-S7040/2021	368	2	None	27528:27791	bigDeletion
GuineaBissau/JPLNSP0038/2021	369	2	None	27511:27808	bigDeletion
SaintLucia/LCA51394/2021	370	3	None	27511:27808	bigDeletion
AntiguaandBarbuda/77143/2021	370	3	None	27511:27808	bigDeletion
SaintLucia/80753/2021	370	3	None	27511:27808	bigDeletion
SaintLucia/74399/2021	370	3	None	27511:27808	bigDeletion
SaintLucia/74395/2021	370	3	None	27511:27808	bigDeletion
USA/WY-WYPHL-21030548/2021	371	2	None	27511:27808	bigDeletion
USA/WA-PROV-1362/2021	372	2	None	27743:27789	bigDeletion
USA/WA-S9159/2020	372	2	None	27743:27789	bigDeletion
USA/WA-UW-21050638788/2021	372	2	None	27743:27789	bigDeletion
USA/WA-S6387/2021	373	2	None	27527:27790	bigDeletion
USA/WA-S11527/2021	373	2	None	27527:27790	bigDeletion
USA/WA-S7149/2021	373	2	None	27527:27790	bigDeletion
USA/WA-CDC-UW21051752169/2021	374	3	None	27727:27784	bigDeletion
USA/WA-UW-2021040300119/2021	374	3	None	27727:27784	bigDeletion
USA/WA-S6925/2021	375	2	None	27527:27790	bigDeletion
Barbados/77905/2021	376	3	None	27511:27808	bigDeletion
Barbados/77897/2021	376	3	None	27511:27808	bigDeletion
Ghana/nCoV-TRA-725/2021	377	2	None	27511:27808	bigDeletion
Philippines/PH-PGC-23993/2021	378	2	None	27527:27787	bigDeletion
USA/WA-CDC-UW21051930118/2021	379	2	None	27527:27790	bigDeletion
USA/OR-OHSU-212070529/2021	380	2	None	27527:27797	bigDeletion
USA/MD-MDH-3230/2021	381	2	None	27532:27790	bigDeletion
USA/WA-S8144/2021	382	2	None	27568:27790	bigDeletion
USA/WA-S5745/2021	382	2	None	27568:27790	bigDeletion
USA/WA-S4838/2021	383	2	None	27676:27791	bigDeletion
USA/WA-PHL-001004/2021	384	2	None	27511:27808	bigDeletion
USA/WA-S8328/2021	385	2	None	27556:27791	bigDeletion
USA/WA-CDC-UW21050394523/2021	386	2	None	27528:27757	bigDeletion
Niger/CE_ITA30/2022	387	3	None	27872:27959	bigDeletion
Congo/RC-443/2021	387	3	None	27872:27959	bigDeletion
Togo/NMIMR-TGS-919/2021	387	3	None	27872:27959	bigDeletion
DRC/INRB-RDC-714/2021	387	3	None	27872:27959	bigDeletion
DRC/RDC-557/2021	387	3	None	27872:27959	bigDeletion
Liechtenstein/FL-Risch-2222201223/2022	388	2	None	27872:28255	bigDeletion
Ireland/KK-NVRL-S21IRL00583164/2021	389	2	None	27883:28699	bigDeletion
DRC/RDC-575/2022	390	2	None	27872:28162	bigDeletion
Niger/CE-2555/2022	391	2	None	27872:28254	bigDeletion
SriLanka/aicbu3664/2022	392	2	None	27872:28675	bigDeletion
Gambia/19944/2022	393	2	None	27872:28250	bigDeletion
Iceland/DCGN-0005368/2021	394	2	None	27854:28081	bigDeletion
Ireland/MH-NVRL-S22IRL00021064/2022	395	2	None	27883:28699	bigDeletion
CentralAfricanRepublic/RCA-021/2022	396	2	None	27872:28699	bigDeletion
PuertoRico/PR-CVL-000976/2022	397	2	None	27872:28675	bigDeletion
USA/IL-IDPH-GRU-I-0001737/2021	397	2	None	27872:28675	bigDeletion
Canada/BC-BCCDC-310543/2021	398	2	None	27872:28674	bigDeletion
NewZealand/22MV0251/2022	399	2	None	27881:28699	bigDeletion
SriLanka/aicbu3682/2022	400	2	None	27872:28661	bigDeletion
Thailand/TUC-L22-26215/2022	401	2	None	27872:27945	bigDeletion
USA/WA-UW-22021092265/2022	401	2	None	27872:27945	bigDeletion
USA/WA-PHL-014935/2022	401	2	None	27872:27945	bigDeletion
USA/WA-USAFSAM-S11280/2021	402	2	None	27884:28290	bigDeletion
Ireland/CW-NVRL-S21IRL00606347/2021	403	2	None	27884:28699	bigDeletion
Liberia/NMIMR-LIB-865283/2021	404	2	None	27872:27961	bigDeletion
USA/WA-USAFSAM-S11446/2021	405	2	None	27885:28275	bigDeletion
Malaysia/USM_Monash_JKNK_C275/2022	406	2	None	27872:28254	bigDeletion
USA/WA-USAFSAM-S11939/2022	407	2	None	27884:28322	bigDeletion
Bahrain/22120022308_S60_L001/2022	408	2	None	27854:27923	bigDeletion
Liechtenstein/FL-Risch-2233005160/2022	409	2	None	27872:28255	bigDeletion
USA/AK-PHL16910/2021	410	2	None	27854:28081	bigDeletion
USA/WA-CDC-UW22020831059/2022	411	2	None	27872:27945	bigDeletion
USA/WA-CDC-UW22021459494/2022	412	2	None	27856:28089	bigDeletion
USA/WA-CDC-UW22030118502/2022	413	2	None	27872:27945	bigDeletion
Liechtenstein/FL-Risch-2230401687/2022	414	2	None	27872:28275	bigDeletion
USA/AK-PHL17646/2022	415	2	None	27884:27954	bigDeletion
Bahrain/21342882004_S13_L001/2021	415	2	None	27884:27954	bigDeletion
Iceland/DCGN-0002796/2022	416	2	None	27854:28081	bigDeletion
Maldives/MAV171697/2022	417	2	None	27874:27915	bigDeletion
ElSalvador/INC-LNSP-200/2022	418	2	None	27722:27861	bigDeletion
Kuwait/Jaber2220148230/2022	419	2	None	27511:28104	bigDeletion
Egypt/CPHL-21827/2022	420	2	None	27717:27792	bigDeletion
India/WB-INSACOG-1931502641332/2021	421	2	None	27739:27808	bigDeletion
USA/WA-UW-22041132311/2022	422	2	None	27872:27945	bigDeletion
Iceland/DCGN-0007016/2022	423	2	None	27854:28081	bigDeletion
Brazil/SE-LACENSE-280610610/2022	424	2	None	27854:28088	bigDeletion
Guatemala/4604-LNS/2022	425	2	None	27711:27770	bigDeletion
Maldives/MAV188676/2022	425	2	None	27711:27770	bigDeletion
USA/WA-UW-22051221311/2022	426	2	None	27872:27945	bigDeletion
USA/WA-CDC-UW22070690529/2022	427	2	None	27629:27756	bigDeletion
Nicaragua/CNDR-50865/2022	428	2	None	27405:27808	bigDeletion
Belgium/Sciensano-LS-S0134-23/2022	429	2	None	27872:28255	bigDeletion
Belarus/BR-CRIE-7740896111/2022	430	2	None	27857:28081	bigDeletion
Libya/86174-27/2022	431	2	None	27872:28254	bigDeletion
USA/WA-UW-22051209748/2022	432	2	None	27872:27945	bigDeletion
USA/CO-CDPHE-2103281035/2022	433	2	None	27869:27979	bigDeletion
USA/WA-UW-22110231293/2022	434	2	None	27395:28246	bigDeletion
USA/MO-CDC-LC0965931/2022	435	2	None	27777:28300	bigDeletion
Mauritius/N52432/2022	436	2	None	27507:27762	bigDeletion
DominicanRepublic/2117680-LNSPDD/2022	437	2	None	27747:28088	bigDeletion
USA/LA-PHL-LAPH000484/2023	438	2	None	27872:27919	bigDeletion
Thailand/NIC_BKK_1041/2023	438	2	None	27872:27919	bigDeletion
USA/KS-KHEL-13345/2023	439	2	None	27452:27808	bigDeletion
Kosovo/75_S75/2023	440	2	None	27854:28081	bigDeletion
USA/WA-CDC-UW22032895288/2022	441	2	None	27384:28250	bigDeletion
India/KA-INSACOG-CBR-2302DK088/2022	442	2	None	27883:27919	bigDeletion
ElSalvador/INC-LNSP-269/2022	443	2	None	27859:27906	bigDeletion
Mozambique/INS-PCS0025312/2022	444	2	None	27874:27919	bigDeletion
Chile/AN-121312/2022	445	2	None	27887:28005	bigDeletion
Chile/RM-121847/2022	446	2	None	27527:28088	bigDeletion
DominicanRepublic/2044940-LNSPDD/2022	447	2	None	27870:28088	bigDeletion
USA/HI-H2215843/2022	448	2	None	27776:28271	bigDeletion
Uruguay/DLSP_3395/2022	449	2	None	27830:28088	bigDeletion
SaintLucia/146104/2022	450	2	None	27878:28088	bigDeletion
Paraguay/485215/2022	451	2	None	27874:27921	bigDeletion
Zimbabwe/78127/2022	452	2	None	27510:27808	bigDeletion
Malawi/NHRL-0426/2022	453	2	None	27872:27964	bigDeletion
Liechtenstein/FL-Risch-20220827R13337/2022	454	2	None	27872:28254	bigDeletion
Congo/FCRM-203-17837/2022	455	2	None	27872:27959	bigDeletion
Mexico/CMX-INMEGEN-99-248/2023	456	2	None	27858:27912	bigDeletion
Coted-Ivoire/IPCI-DVE-E747752/2022	457	2	None	27882:27959	bigDeletion
Congo/FCRM-206-CeRMI1278/2022	458	2	None	27872:27923	bigDeletion
Uruguay/DLSP_3914/2022	459	2	None	27791:28088	bigDeletion
USA/MS-UMMC-S40C24-538754/2023	460	2	None	27524:27808	bigDeletion
Congo/FCRM-211-M16COM04/2022	461	2	None	27882:28256	bigDeletion
USA/NM-UNM-TRL0722_559/2022	462	2	None	27872:28118	bigDeletion
USA/WA-PHL-030255/2022	463	2	None	27878:27983	bigDeletion
DominicanRepublic/2009188-LNSPDD/2022	464	2	None	27527:27793	bigDeletion
USA/WA-PHL-029638/2022	465	3	None	27885:28203	bigDeletion
USA/WA-CDC-UW22100411205/2022	465	3	None	27885:28203	bigDeletion
